Fecha de retiro, Nro. de voucher, Nro. de dominio, Nro. de registro origen, Descripcion de registro origen, Nro. de registro destino, Descripcion de registro destino
2009-11-02 00:00:00.000,01559774,SSX593  ,01003,ARRECIFES,01264,ADROGUE NRO. 5
2009-11-02 00:00:00.000,01559773,SKO233  ,01003,ARRECIFES,01203,MALVINAS ARGENTINAS NRO. 1
2009-11-04 00:00:00.000,01559765,WAP946  ,01003,ARRECIFES,01213,CARMEN DE ARECO
2009-11-04 00:00:00.000,01559770,EXT672  ,01003,ARRECIFES,18001,SAN JUAN NRO. 1
2009-11-04 00:00:00.000,01559763,B1841333,01003,ARRECIFES,05010,MONTE CASEROS A
2009-11-04 00:00:00.000,01559762,FGW560  ,01003,ARRECIFES,01155,PERGAMINO NRO. 2
2009-11-04 00:00:00.000,01559769,EFI076  ,01003,ARRECIFES,01262,PERGAMINO NRO. 3
2009-11-05 00:00:00.000,01559787,IBF755  ,01003,ARRECIFES,01174,LA MATANZA NRO. 07
2009-11-05 00:00:00.000,01559782,EHS765  ,01003,ARRECIFES,02091,CAPITAL FEDERAL NRO. 91
2009-11-05 00:00:00.000,01559794,RVW172  ,01003,ARRECIFES,01093,SAN PEDRO
2009-11-05 00:00:00.000,01559785,XHF079  ,01003,ARRECIFES,01171,ESCOBAR NRO. 1
2009-11-10 00:00:00.000,01559793,RKE790  ,01003,ARRECIFES,21046,VENADO TUERTO NRO. 2
2009-11-10 00:00:00.000,01559789,EMX558  ,01003,ARRECIFES,01155,PERGAMINO NRO. 2
2009-11-10 00:00:00.000,01559792,WRH996  ,01003,ARRECIFES,01187,JUNIN NRO. 2
2009-11-10 00:00:00.000,01559783,RKY469  ,01003,ARRECIFES,01164,MAR DEL PLATA NRO. 06
2009-11-10 00:00:00.000,01559791,DMS590  ,01003,ARRECIFES,01213,CARMEN DE ARECO
2009-11-10 00:00:00.000,01559788,DBN182  ,01003,ARRECIFES,01181,TRES DE FEBRERO NRO. 4
2009-11-10 00:00:00.000,01559786,UFM930  ,01003,ARRECIFES,01083,SALTO
2009-11-10 00:00:00.000,01559795,VJD722  ,01003,ARRECIFES,01080,ROJAS
2009-11-10 00:00:00.000,01559784,GKZ212  ,01003,ARRECIFES,21060,VENADO TUERTO NRO. 3
2009-11-10 00:00:00.000,01559781,AFM746  ,01003,ARRECIFES,01217,RAMALLO
2009-11-12 00:00:00.000,01281056,VIX432  ,01003,ARRECIFES,02005,CAPITAL FEDERAL NRO. 05
2009-11-12 00:00:00.000,01559800,WNV894  ,01003,ARRECIFES,02008,CAPITAL FEDERAL NRO. 08
2009-11-16 00:00:00.000,01281053,WJQ323  ,01003,ARRECIFES,01155,PERGAMINO NRO. 2
2009-11-16 00:00:00.000,01281052,BMK448  ,01003,ARRECIFES,01093,SAN PEDRO
2009-11-16 00:00:00.000,01281055,XLX334  ,01003,ARRECIFES,01072,PERGAMINO NRO. 1
2009-11-16 00:00:00.000,01559797,GAN564  ,01003,ARRECIFES,21067,RECONQUISTA NRO. 2
2009-11-16 00:00:00.000,01281054,TCN352  ,01003,ARRECIFES,01129,CAPITAN SARMIENTO
2009-11-16 00:00:00.000,01559799,FZG067  ,01003,ARRECIFES,01129,CAPITAN SARMIENTO
2009-11-16 00:00:00.000,01281051,BES820  ,01003,ARRECIFES,01083,SALTO
2009-11-16 00:00:00.000,01559798,EZI811  ,01003,ARRECIFES,01182,SAN NICOLAS NRO. 2
2009-11-16 00:00:00.000,01559796,XLX332  ,01003,ARRECIFES,01182,SAN NICOLAS NRO. 2
2009-11-17 00:00:00.000,01281057,DBN182  ,01003,ARRECIFES,01181,TRES DE FEBRERO NRO. 4
2009-11-30 00:00:00.000,01281074,TGN623  ,01003,ARRECIFES,01165,SAN FERNANDO NRO. 2
2009-11-30 00:00:00.000,01281061,FEJ959  ,01003,ARRECIFES,02027,CAPITAL FEDERAL NRO. 27
2009-11-30 00:00:00.000,01281070,VIS214  ,01003,ARRECIFES,02030,CAPITAL FEDERAL NRO. 30
2009-11-30 00:00:00.000,01281072,TKS230  ,01003,ARRECIFES,02030,CAPITAL FEDERAL NRO. 30
2009-11-02 00:00:00.000,01015249,BXM039  ,01005,AVELLANEDA NRO. 2,01233,LANUS NRO. 7
2009-11-02 00:00:00.000,01015248,AOS020  ,01005,AVELLANEDA NRO. 2,02060,CAPITAL FEDERAL NRO. 60
2009-11-02 00:00:00.000,01565121,TKP641  ,01005,AVELLANEDA NRO. 2,01047,LANUS NRO. 1
2009-11-02 00:00:00.000,01565119,TKP582  ,01005,AVELLANEDA NRO. 2,01047,LANUS NRO. 1
2009-11-02 00:00:00.000,01565110,FYB780  ,01005,AVELLANEDA NRO. 2,02092,CAPITAL FEDERAL NRO. 92
2009-11-02 00:00:00.000,01565111,CXE532  ,01005,AVELLANEDA NRO. 2,01199,LANUS NRO. 6
2009-11-02 00:00:00.000,01565108,BNQ013  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2009-11-02 00:00:00.000,01565116,RZT679  ,01005,AVELLANEDA NRO. 2,01115,MORON NRO. 01
2009-11-02 00:00:00.000,01565115,CHW568  ,01005,AVELLANEDA NRO. 2,01168,MORON NRO. 06
2009-11-02 00:00:00.000,01565107,UVS437  ,01005,AVELLANEDA NRO. 2,02074,CAPITAL FEDERAL NRO. 74
2009-11-02 00:00:00.000,01565120,XLB397  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-02 00:00:00.000,01565113,GXT390  ,01005,AVELLANEDA NRO. 2,01175,LANUS NRO. 5
2009-11-02 00:00:00.000,01565122,CXK469  ,01005,AVELLANEDA NRO. 2,01227,LA MATANZA NRO. 10
2009-11-02 00:00:00.000,01565118,ADO893  ,01005,AVELLANEDA NRO. 2,02064,CAPITAL FEDERAL NRO. 64
2009-11-02 00:00:00.000,01565109,UXL697  ,01005,AVELLANEDA NRO. 2,02048,CAPITAL FEDERAL NRO. 48
2009-11-02 00:00:00.000,01565101,EHY424  ,01005,AVELLANEDA NRO. 2,02005,CAPITAL FEDERAL NRO. 05
2009-11-02 00:00:00.000,01565117,SJC197  ,01005,AVELLANEDA NRO. 2,01189,FLORENCIO VARELA NRO. 2
2009-11-02 00:00:00.000,01565106,SJU677  ,01005,AVELLANEDA NRO. 2,01113,SAN VICENTE
2009-11-02 00:00:00.000,01565114,CFA991  ,01005,AVELLANEDA NRO. 2,02038,CAPITAL FEDERAL NRO. 38
2009-11-02 00:00:00.000,01565123,DTM658  ,01005,AVELLANEDA NRO. 2,01179,SAN MARTIN NRO. 5
2009-11-02 00:00:00.000,01565112,AGQ084  ,01005,AVELLANEDA NRO. 2,01197,SAN ISIDRO NRO. 06
2009-11-03 00:00:00.000,01015250,CDN874  ,01005,AVELLANEDA NRO. 2,01050,LINCOLN
2009-11-04 00:00:00.000,01565006,FNE143  ,01005,AVELLANEDA NRO. 2,01074,PILAR NRO. 1
2009-11-04 00:00:00.000,01015244,BDG361  ,01005,AVELLANEDA NRO. 2,02008,CAPITAL FEDERAL NRO. 08
2009-11-04 00:00:00.000,01565009,AXV760  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2009-11-05 00:00:00.000,01565001,USP997  ,01005,AVELLANEDA NRO. 2,02024,CAPITAL FEDERAL NRO. 24
2009-11-05 00:00:00.000,01565102,EJB284  ,01005,AVELLANEDA NRO. 2,01218,MORON NRO. 09
2009-11-05 00:00:00.000,01015246,WRR035  ,01005,AVELLANEDA NRO. 2,01233,LANUS NRO. 7
2009-11-05 00:00:00.000,01565012,EMZ934  ,01005,AVELLANEDA NRO. 2,01250,MORON NRO. 11
2009-11-05 00:00:00.000,01565013,XIT820  ,01005,AVELLANEDA NRO. 2,01183,OLIVOS NRO. 06
2009-11-05 00:00:00.000,01570714,HAW532  ,01005,AVELLANEDA NRO. 2,01269,LA MATANZA NRO. 12
2009-11-05 00:00:00.000,01565007,WUX090  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-05 00:00:00.000,01565104,TKP619  ,01005,AVELLANEDA NRO. 2,01209,BERAZATEGUI NRO. 3
2009-11-05 00:00:00.000,01565010,FCK595  ,01005,AVELLANEDA NRO. 2,02062,CAPITAL FEDERAL NRO. 62
2009-11-05 00:00:00.000,01015247,AJV955  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2009-11-05 00:00:00.000,01565103,RVF558  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2009-11-05 00:00:00.000,01565105,TKP642  ,01005,AVELLANEDA NRO. 2,01147,LOMAS DE ZAMORA NRO. 3
2009-11-09 00:00:00.000,01565145,AYF106  ,01005,AVELLANEDA NRO. 2,01257,MORENO NRO. 3
2009-11-09 00:00:00.000,01565124,XGN394  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2009-11-09 00:00:00.000,01565130,DDZ075  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2009-11-09 00:00:00.000,01565128,AXN232  ,01005,AVELLANEDA NRO. 2,01145,QUILMES NRO. 4
2009-11-09 00:00:00.000,01565127,GWM709  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2009-11-09 00:00:00.000,01565004,DKN470  ,01005,AVELLANEDA NRO. 2,01274,San Clemente del Tuyu
2009-11-09 00:00:00.000,01565002,APM854  ,01005,AVELLANEDA NRO. 2,01013,BRAGADO
2009-11-09 00:00:00.000,01565141,UFB110  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-09 00:00:00.000,01565137,FYB761  ,01005,AVELLANEDA NRO. 2,02009,CAPITAL FEDERAL NRO. 09
2009-11-09 00:00:00.000,01565146,CNY886  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2009-11-09 00:00:00.000,01565143,WHP675  ,01005,AVELLANEDA NRO. 2,02044,CAPITAL FEDERAL NRO. 44
2009-11-09 00:00:00.000,01565144,VHH326  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2009-11-09 00:00:00.000,01565135,DZF124  ,01005,AVELLANEDA NRO. 2,01227,LA MATANZA NRO. 10
2009-11-09 00:00:00.000,01565138,FDS952  ,01005,AVELLANEDA NRO. 2,02085,CAPITAL FEDERAL NRO. 85
2009-11-09 00:00:00.000,01565133,VQI652  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2009-11-09 00:00:00.000,01565131,VKG015  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-09 00:00:00.000,01565136,CZU430  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2009-11-09 00:00:00.000,01565139,ERG019  ,01005,AVELLANEDA NRO. 2,01148,LOMAS DE ZAMORA NRO. 4
2009-11-09 00:00:00.000,01565134,GKV968  ,01005,AVELLANEDA NRO. 2,01104,BERAZATEGUI NRO. 1
2009-11-09 00:00:00.000,01565132,SZA823  ,01005,AVELLANEDA NRO. 2,01062,MERLO NRO. 1
2009-11-09 00:00:00.000,01565125,DJW713  ,01005,AVELLANEDA NRO. 2,01239,QUILMES NRO. 8
2009-11-09 00:00:00.000,01565003,SXR091  ,01005,AVELLANEDA NRO. 2,01028,DOLORES
2009-11-09 00:00:00.000,01403656,FOA114  ,01005,AVELLANEDA NRO. 2,01044,LA PLATA NRO. 02
2009-11-09 00:00:00.000,01565008,EHY425  ,01005,AVELLANEDA NRO. 2,14010,POSADAS NRO. 3
2009-11-09 00:00:00.000,01565140,CKC908  ,01005,AVELLANEDA NRO. 2,01078,LA MATANZA N§ 01
2009-11-09 00:00:00.000,01565142,GJA385  ,01005,AVELLANEDA NRO. 2,02087,CAPITAL FEDERAL NRO. 87
2009-11-11 00:00:00.000,01565150,FYB743  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2009-11-11 00:00:00.000,01565147,DNX761  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2009-11-11 00:00:00.000,01403658,HRD647  ,01005,AVELLANEDA NRO. 2,02090,CAPITAL FEDERAL NRO. 90
2009-11-11 00:00:00.000,01565149,DYF724  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-11 00:00:00.000,01565148,DTF769  ,01005,AVELLANEDA NRO. 2,02049,CAPITAL FEDERAL NRO. 49
2009-11-12 00:00:00.000,01565126,UME102  ,01005,AVELLANEDA NRO. 2,01228,LA PLATA NRO. 10
2009-11-12 00:00:00.000,01565129,VRH918  ,01005,AVELLANEDA NRO. 2,01274,San Clemente del Tuyu
2009-11-16 00:00:00.000,01453593,COR250  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2009-11-17 00:00:00.000,01453594,FZK674  ,01005,AVELLANEDA NRO. 2,01122,LOMAS DE ZAMORA NRO. 2
2009-11-17 00:00:00.000,01403661,DGR425  ,01005,AVELLANEDA NRO. 2,02070,CAPITAL FEDERAL NRO. 70
2009-11-17 00:00:00.000,01453597,APC922  ,01005,AVELLANEDA NRO. 2,01144,QUILMES NRO. 3
2009-11-17 00:00:00.000,01453592,FBC640  ,01005,AVELLANEDA NRO. 2,01144,QUILMES NRO. 3
2009-11-17 00:00:00.000,01403659,ERU672  ,01005,AVELLANEDA NRO. 2,01265,PILAR NRO. 3
2009-11-17 00:00:00.000,01453600,FSZ599  ,01005,AVELLANEDA NRO. 2,02097,CAPITAL FEDERAL NRO. 97
2009-11-17 00:00:00.000,01403660,ALU275  ,01005,AVELLANEDA NRO. 2,02093,CAPITAL FEDERAL NRO. 93
2009-11-17 00:00:00.000,01453595,EXN684  ,01005,AVELLANEDA NRO. 2,02053,CAPITAL FEDERAL NRO. 53
2009-11-17 00:00:00.000,01453596,BKD423  ,01005,AVELLANEDA NRO. 2,01001,ADROGUE NRO. 1
2009-11-17 00:00:00.000,01453598,CRH262  ,01005,AVELLANEDA NRO. 2,01152,LA MATANZA NRO. 04
2009-11-17 00:00:00.000,01453599,EJC403  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2009-11-17 00:00:00.000,01403662,EOY946  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2009-11-20 00:00:00.000,01403668,GXT395  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-20 00:00:00.000,01403664,TOT965  ,01005,AVELLANEDA NRO. 2,01233,LANUS NRO. 7
2009-11-20 00:00:00.000,01403665,BQU229  ,01005,AVELLANEDA NRO. 2,01185,ADROGUE NRO. 3
2009-11-20 00:00:00.000,01403666,CZI770  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-20 00:00:00.000,01403667,EHJ730  ,01005,AVELLANEDA NRO. 2,01244,LA MATANZA NRO. 11
2009-11-20 00:00:00.000,01403663,WGG937  ,01005,AVELLANEDA NRO. 2,02047,CAPITAL FEDERAL NRO. 47
2009-11-23 00:00:00.000,01403700,FXL933  ,01005,AVELLANEDA NRO. 2,01261,MARCOS PAZ
2009-11-23 00:00:00.000,01403695,VWP622  ,01005,AVELLANEDA NRO. 2,01226,LA MATANZA NRO. 09
2009-11-23 00:00:00.000,01403696,DCM180  ,01005,AVELLANEDA NRO. 2,02002,CAPITAL FEDERAL NRO. 02
2009-11-23 00:00:00.000,01614151,FEJ178  ,01005,AVELLANEDA NRO. 2,01108,OLIVOS NRO. 02
2009-11-23 00:00:00.000,01614152,FBC648  ,01005,AVELLANEDA NRO. 2,01107,LANUS NRO. 2
2009-11-23 00:00:00.000,01614158,VIN432  ,01005,AVELLANEDA NRO. 2,01243,BERAZATEGUI NRO. 4
2009-11-23 00:00:00.000,01614155,UDL371  ,01005,AVELLANEDA NRO. 2,01210,ESTEBAN ECHEVERRIA NRO. 3
2009-11-23 00:00:00.000,01614154,BGC115  ,01005,AVELLANEDA NRO. 2,01199,LANUS NRO. 6
2009-11-23 00:00:00.000,01614160,USX359  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-23 00:00:00.000,01614159,SBS959  ,01005,AVELLANEDA NRO. 2,01167,LOMAS DE ZAMORA NRO. 5
2009-11-23 00:00:00.000,01403678,BPQ100  ,01005,AVELLANEDA NRO. 2,01100,TRES DE FEBRERO NRO. 1
2009-11-23 00:00:00.000,01614156,RMF134  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-23 00:00:00.000,01403697,BMT489  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2009-11-23 00:00:00.000,01403690,FRQ668  ,01005,AVELLANEDA NRO. 2,01185,ADROGUE NRO. 3
2009-11-23 00:00:00.000,01403694,UCO988  ,01005,AVELLANEDA NRO. 2,02041,CAPITAL FEDERAL NRO. 41
2009-11-23 00:00:00.000,01614157,CIR632  ,01005,AVELLANEDA NRO. 2,02009,CAPITAL FEDERAL NRO. 09
2009-11-23 00:00:00.000,01614153,EHY411  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2009-11-23 00:00:00.000,01403698,UGE016  ,01005,AVELLANEDA NRO. 2,02029,CAPITAL FEDERAL NRO. 29
2009-11-23 00:00:00.000,01403692,TOW800  ,01005,AVELLANEDA NRO. 2,02022,CAPITAL FEDERAL NRO. 22
2009-11-23 00:00:00.000,01403693,WWH493  ,01005,AVELLANEDA NRO. 2,01147,LOMAS DE ZAMORA NRO. 3
2009-11-23 00:00:00.000,01403677,BWA844  ,01005,AVELLANEDA NRO. 2,02038,CAPITAL FEDERAL NRO. 38
2009-11-23 00:00:00.000,01403699,VRD370  ,01005,AVELLANEDA NRO. 2,01120,LA MATANZA NRO. 03
2009-11-23 00:00:00.000,01403676,DHH326  ,01005,AVELLANEDA NRO. 2,01078,LA MATANZA N§ 01
2009-11-23 00:00:00.000,01403691,SZA823  ,01005,AVELLANEDA NRO. 2,01062,MERLO NRO. 1
2009-11-24 00:00:00.000,01403670,BKD455  ,01005,AVELLANEDA NRO. 2,01206,OLIVOS NRO. 07
2009-11-24 00:00:00.000,01403672,GQA596  ,01005,AVELLANEDA NRO. 2,02006,CAPITAL FEDERAL NRO. 06
2009-11-24 00:00:00.000,01403671,RHW285  ,01005,AVELLANEDA NRO. 2,02056,CAPITAL FEDERAL NRO. 56
2009-11-24 00:00:00.000,01403687,WTF708  ,01005,AVELLANEDA NRO. 2,02074,CAPITAL FEDERAL NRO. 74
2009-11-24 00:00:00.000,01403688,FCA760  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2009-11-24 00:00:00.000,01403689,VML876  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2009-11-24 00:00:00.000,01403669,FFI360  ,01005,AVELLANEDA NRO. 2,18003,SAN JUAN NRO. 3
2009-11-24 00:00:00.000,01614169,TCC232  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2009-11-24 00:00:00.000,01614170,XLB400  ,01005,AVELLANEDA NRO. 2,01234,ADROGUE NRO. 4
2009-11-24 00:00:00.000,01403684,UNF430  ,01005,AVELLANEDA NRO. 2,02074,CAPITAL FEDERAL NRO. 74
2009-11-24 00:00:00.000,01614162,VWL910  ,01005,AVELLANEDA NRO. 2,01062,MERLO NRO. 1
2009-11-24 00:00:00.000,01614166,WCH074  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2009-11-24 00:00:00.000,01403686,GDD714  ,01005,AVELLANEDA NRO. 2,02082,CAPITAL FEDERAL Nº 82
2009-11-24 00:00:00.000,01403682,FUI171  ,01005,AVELLANEDA NRO. 2,01111,SAN ISIDRO NRO. 02
2009-11-24 00:00:00.000,01614165,WVF623  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-24 00:00:00.000,01614168,SCF193  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2009-11-24 00:00:00.000,01614167,SPY140  ,01005,AVELLANEDA NRO. 2,02065,CAPITAL FEDERAL NRO. 65
2009-11-24 00:00:00.000,01614161,TLK832  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2009-11-24 00:00:00.000,01403685,UDL480  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2009-11-24 00:00:00.000,01614172,GRF664  ,01005,AVELLANEDA NRO. 2,01145,QUILMES NRO. 4
2009-11-24 00:00:00.000,01403683,UXL573  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2009-11-24 00:00:00.000,01403675,FOA112  ,01005,AVELLANEDA NRO. 2,02054,CAPITAL FEDERAL NRO. 54
2009-11-24 00:00:00.000,01614175,ACN314  ,01005,AVELLANEDA NRO. 2,01158,TRES DE FEBRERO NRO. 3
2009-11-24 00:00:00.000,01614173,FCH414  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2009-11-24 00:00:00.000,01614174,TTS371  ,01005,AVELLANEDA NRO. 2,02044,CAPITAL FEDERAL NRO. 44
2009-11-24 00:00:00.000,01614171,FYW437  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2009-11-24 00:00:00.000,01614164,TPU634  ,01005,AVELLANEDA NRO. 2,02061,CAPITAL FEDERAL Nº 61
2009-11-24 00:00:00.000,01614163,UOV356  ,01005,AVELLANEDA NRO. 2,01167,LOMAS DE ZAMORA NRO. 5
2009-11-25 00:00:00.000,01403679,B1943329,01005,AVELLANEDA NRO. 2,01010,BALCARCE
2009-11-26 00:00:00.000,01403680,HBN164  ,01005,AVELLANEDA NRO. 2,23002,TUCUMAN NRO. 1
2009-11-26 00:00:00.000,01403674,ATD812  ,01005,AVELLANEDA NRO. 2,01102,25 DE MAYO
2009-11-26 00:00:00.000,01403681,GRF680  ,01005,AVELLANEDA NRO. 2,01043,LA PLATA NRO. 01
2009-11-26 00:00:00.000,01403673,HVZ320  ,01005,AVELLANEDA NRO. 2,01184,MAR DEL PLATA NRO. 07
2009-11-30 00:00:00.000,01614188,CPJ399  ,01005,AVELLANEDA NRO. 2,01233,LANUS NRO. 7
2009-11-30 00:00:00.000,01614716,XIC827  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2009-11-30 00:00:00.000,01614708,CML400  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2009-11-30 00:00:00.000,01614709,GXT411  ,01005,AVELLANEDA NRO. 2,01186,MORENO NRO. 2
2009-11-30 00:00:00.000,01614189,CYR052  ,01005,AVELLANEDA NRO. 2,01144,QUILMES NRO. 3
2009-11-30 00:00:00.000,01614715,TJF706  ,01005,AVELLANEDA NRO. 2,01226,LA MATANZA NRO. 09
2009-11-30 00:00:00.000,01614712,VVH563  ,01005,AVELLANEDA NRO. 2,01237,LOMAS DE ZAMORA NRO. 7
2009-11-30 00:00:00.000,01614711,XJJ508  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2009-11-03 00:00:00.000,01553936,TUY315  ,01006,AYACUCHO,01079,RAUCH
2009-11-04 00:00:00.000,01553940,I1553940,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2009-11-04 00:00:00.000,01553939,I1553939,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2009-11-06 00:00:00.000,01553944,I1553944,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2009-11-09 00:00:00.000,01553946,SGH178  ,01006,AYACUCHO,01010,BALCARCE
2009-11-09 00:00:00.000,01553945,AXS007  ,01006,AYACUCHO,01095,TAPALQUE "A"
2009-11-09 00:00:00.000,01553947,SPI329  ,01006,AYACUCHO,01094,TANDIL NRO. 1
2009-11-11 00:00:00.000,01553950,UWD163  ,01006,AYACUCHO,01223,EZEIZA
2009-11-11 00:00:00.000,01553948,DHF020  ,01006,AYACUCHO,01218,MORON NRO. 09
2009-11-11 00:00:00.000,01553949,TNR470  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-11 00:00:00.000,01553951,EPL589  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-11 00:00:00.000,01553953,ULV098  ,01006,AYACUCHO,04073,ALEJO LEDESMA
2009-11-11 00:00:00.000,01553952,UWS479  ,01006,AYACUCHO,04079,JESUS MARIA NRO. 3
2009-11-12 00:00:00.000,01553954,DFH539  ,01006,AYACUCHO,11008,SANTA ROSA NRO. 2
2009-11-19 00:00:00.000,01553958,FUW336  ,01006,AYACUCHO,01215,SAN ISIDRO NRO. 08
2009-11-23 00:00:00.000,01553966,EOZ488  ,01006,AYACUCHO,01057,MAIPU
2009-11-23 00:00:00.000,01553965,CUS472  ,01006,AYACUCHO,01172,TANDIL NRO. 2
2009-11-23 00:00:00.000,01553969,AIS379  ,01006,AYACUCHO,01079,RAUCH
2009-11-23 00:00:00.000,01553960,DUQ695  ,01006,AYACUCHO,01163,MAR DEL PLATA NRO. 05
2009-11-23 00:00:00.000,01553959,EHW363  ,01006,AYACUCHO,01010,BALCARCE
2009-11-23 00:00:00.000,01553963,CUM790  ,01006,AYACUCHO,01010,BALCARCE
2009-11-23 00:00:00.000,01553956,RUB856  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-23 00:00:00.000,01553957,UXM750  ,01006,AYACUCHO,01132,PINAMAR
2009-11-23 00:00:00.000,01553964,RHB868  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-23 00:00:00.000,01553967,STU300  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-23 00:00:00.000,01553968,RUR945  ,01006,AYACUCHO,01132,PINAMAR
2009-11-23 00:00:00.000,01553961,UMY990  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2009-11-23 00:00:00.000,01553962,DKD110  ,01006,AYACUCHO,04073,ALEJO LEDESMA
2009-11-23 00:00:00.000,01553973,I1553973,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2009-11-25 00:00:00.000,01553974,RQD505  ,01006,AYACUCHO,01172,TANDIL NRO. 2
2009-11-25 00:00:00.000,01553972,CDT373  ,01006,AYACUCHO,01057,MAIPU
2009-11-25 00:00:00.000,01553971,B1155891,01006,AYACUCHO,01079,RAUCH
2009-11-02 00:00:00.000,01547651,ALQ014  ,01010,BALCARCE,02053,CAPITAL FEDERAL NRO. 53
2009-11-06 00:00:00.000,01547664,C1072186,01010,BALCARCE,21030,FIRMAT
2009-11-06 00:00:00.000,01547663,SHF904  ,01010,BALCARCE,01170,NECOCHEA  NRO. 2
2009-11-06 00:00:00.000,01547662,RRT183  ,01010,BALCARCE,01170,NECOCHEA  NRO. 2
2009-11-06 00:00:00.000,01547661,XCA595  ,01010,BALCARCE,01059,MAR DEL PLATA NRO. 02
2009-11-06 00:00:00.000,01547659,WQI351  ,01010,BALCARCE,01051,LOBERIA
2009-11-06 00:00:00.000,01547658,XJX292  ,01010,BALCARCE,01242,MAR DEL PLATA NRO. 11
2009-11-06 00:00:00.000,01547657,EDB168  ,01010,BALCARCE,01202,MAR DEL PLATA NRO. 09
2009-11-09 00:00:00.000,01547665,GPR559  ,01010,BALCARCE,01006,AYACUCHO
2009-11-11 00:00:00.000,01547669,RRT127  ,01010,BALCARCE,01163,MAR DEL PLATA NRO. 05
2009-11-11 00:00:00.000,01547674,SYL097  ,01010,BALCARCE,01121,MAR DEL PLATA NRO. 03
2009-11-11 00:00:00.000,01547677,ELS556  ,01010,BALCARCE,02053,CAPITAL FEDERAL NRO. 53
2009-11-11 00:00:00.000,01547681,CBF709  ,01010,BALCARCE,01132,PINAMAR
2009-11-11 00:00:00.000,01547678,VPE860  ,01010,BALCARCE,01033,GENERAL BELGRANO    "B"
