Fecha de retiro, Nro. de voucher, Nro. de dominio, Nro. de registro origen, Descripcion de registro origen, Nro. de registro destino, Descripcion de registro destino
2012-11-01 00:00:00.000,02239965,AFM133  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2012-11-01 00:00:00.000,02239991,BEG693  ,01005,AVELLANEDA NRO. 2,01062,MERLO NRO. 1
2012-11-01 00:00:00.000,02239959,XCP443  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2012-11-01 00:00:00.000,02239974,USX260  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2012-11-01 00:00:00.000,02239955,ALR259  ,01005,AVELLANEDA NRO. 2,01104,BERAZATEGUI NRO. 1
2012-11-01 00:00:00.000,02239967,KPP657  ,01005,AVELLANEDA NRO. 2,01260,FLORENCIO VARELA NRO. 3
2012-11-01 00:00:00.000,02239966,DCA192  ,01005,AVELLANEDA NRO. 2,01107,LANUS NRO. 2
2012-11-01 00:00:00.000,02239963,VFU759  ,01005,AVELLANEDA NRO. 2,01209,BERAZATEGUI NRO. 3
2012-11-01 00:00:00.000,02239968,KLV085  ,01005,AVELLANEDA NRO. 2,01160,SAN MARTIN NRO. 4
2012-11-01 00:00:00.000,02239982,KLV128  ,01005,AVELLANEDA NRO. 2,02083,CAPITAL FEDERAL NRO. 83
2012-11-01 00:00:00.000,02239984,TWI041  ,01005,AVELLANEDA NRO. 2,01141,TIGRE NRO. 2
2012-11-01 00:00:00.000,02239977,UJG963  ,01005,AVELLANEDA NRO. 2,01144,QUILMES NRO. 3
2012-11-01 00:00:00.000,02239953,TPV591  ,01005,AVELLANEDA NRO. 2,01185,ADROGUE NRO. 3
2012-11-01 00:00:00.000,02239987,SGZ457  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2012-11-01 00:00:00.000,02239983,TET774  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-01 00:00:00.000,02239976,BZI933  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2012-11-01 00:00:00.000,02239970,EPU002  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-01 00:00:00.000,02239961,DPE643  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2012-11-01 00:00:00.000,02239973,GQA659  ,01005,AVELLANEDA NRO. 2,01251,LANUS NRO. 8
2012-11-01 00:00:00.000,02239969,ETE009  ,01005,AVELLANEDA NRO. 2,01234,ADROGUE NRO. 4
2012-11-01 00:00:00.000,02239975,WSL741  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2012-11-01 00:00:00.000,02239957,IXB087  ,01005,AVELLANEDA NRO. 2,02088,CAPITAL FEDERAL Nº 88
2012-11-01 00:00:00.000,02239956,FUS749  ,01005,AVELLANEDA NRO. 2,02013,CAPITAL FEDERAL NRO. 13
2012-11-01 00:00:00.000,02239960,EFH425  ,01005,AVELLANEDA NRO. 2,01263,OLIVOS NRO. 10
2012-11-01 00:00:00.000,02239952,SNJ742  ,01005,AVELLANEDA NRO. 2,02022,CAPITAL FEDERAL NRO. 22
2012-11-01 00:00:00.000,02239988,HZW606  ,01005,AVELLANEDA NRO. 2,02029,CAPITAL FEDERAL NRO. 29
2012-11-01 00:00:00.000,02239989,GEF951  ,01005,AVELLANEDA NRO. 2,02088,CAPITAL FEDERAL Nº 88
2012-11-01 00:00:00.000,02239990,IMI350  ,01005,AVELLANEDA NRO. 2,02009,CAPITAL FEDERAL NRO. 09
2012-11-05 00:00:00.000,02960752,SAS936  ,01005,AVELLANEDA NRO. 2,04047,VILLA CARLOS PAZ NRO. 1
2012-11-05 00:00:00.000,02960751,BQU303  ,01005,AVELLANEDA NRO. 2,07002,ESQUEL "A"
2012-11-05 00:00:00.000,02960754,FCD823  ,01005,AVELLANEDA NRO. 2,01068,OLAVARRIA NRO. 1
2012-11-05 00:00:00.000,02239993,SVI853  ,01005,AVELLANEDA NRO. 2,01170,NECOCHEA  NRO. 2
2012-11-06 00:00:00.000,02960770,BJS917  ,01005,AVELLANEDA NRO. 2,05004,GOYA
2012-11-07 00:00:00.000,02960761,CGT123  ,01005,AVELLANEDA NRO. 2,01146,MERLO NRO. 2
2012-11-07 00:00:00.000,02960755,COV638  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2012-11-07 00:00:00.000,02960756,SMN796  ,01005,AVELLANEDA NRO. 2,01189,FLORENCIO VARELA NRO. 2
2012-11-07 00:00:00.000,02239994,RYQ009  ,01005,AVELLANEDA NRO. 2,01104,BERAZATEGUI NRO. 1
2012-11-07 00:00:00.000,02239995,XEK777  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2012-11-07 00:00:00.000,02239996,RSA359  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2012-11-07 00:00:00.000,02239992,VBO990  ,01005,AVELLANEDA NRO. 2,01185,ADROGUE NRO. 3
2012-11-07 00:00:00.000,02960763,HLH012  ,01005,AVELLANEDA NRO. 2,01195,TIGRE NRO. 3
2012-11-07 00:00:00.000,02240000,BTU233  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2012-11-07 00:00:00.000,02239999,HUO303  ,01005,AVELLANEDA NRO. 2,01225,SAN MARTIN NRO. 7
2012-11-07 00:00:00.000,02960762,CIF939  ,01005,AVELLANEDA NRO. 2,01210,ESTEBAN ECHEVERRIA NRO. 3
2012-11-07 00:00:00.000,02239998,EGL800  ,01005,AVELLANEDA NRO. 2,01175,LANUS NRO. 5
2012-11-07 00:00:00.000,02960753,EOL722  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-07 00:00:00.000,02960757,CFA494  ,01005,AVELLANEDA NRO. 2,01189,FLORENCIO VARELA NRO. 2
2012-11-07 00:00:00.000,02960758,ELL497  ,01005,AVELLANEDA NRO. 2,01139,SAN ISIDRO NRO. 03
2012-11-07 00:00:00.000,02960760,FMG133  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2012-11-09 00:00:00.000,02960766,BPQ043  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2012-11-09 00:00:00.000,02960767,SDO791  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2012-11-09 00:00:00.000,02960765,FME218  ,01005,AVELLANEDA NRO. 2,01215,SAN ISIDRO NRO. 08
2012-11-09 00:00:00.000,02960769,EOA078  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2012-11-09 00:00:00.000,02960768,HZW619  ,01005,AVELLANEDA NRO. 2,02084,CAPITAL FEDERAL NRO. 84
2012-11-09 00:00:00.000,02960773,BZC197  ,01005,AVELLANEDA NRO. 2,01014,BRANDSEN
2012-11-13 00:00:00.000,02960797,GEU734  ,01005,AVELLANEDA NRO. 2,01043,LA PLATA NRO. 01
2012-11-13 00:00:00.000,02960781,BXL186  ,01005,AVELLANEDA NRO. 2,01184,MAR DEL PLATA NRO. 07
2012-11-14 00:00:00.000,02960775,IHB625  ,01005,AVELLANEDA NRO. 2,01175,LANUS NRO. 5
2012-11-14 00:00:00.000,02960777,FIA702  ,01005,AVELLANEDA NRO. 2,02085,CAPITAL FEDERAL NRO. 85
2012-11-14 00:00:00.000,02960778,IGF705  ,01005,AVELLANEDA NRO. 2,01107,LANUS NRO. 2
2012-11-14 00:00:00.000,02960774,HRZ439  ,01005,AVELLANEDA NRO. 2,01226,LA MATANZA NRO. 09
2012-11-14 00:00:00.000,02960771,JDN458  ,01005,AVELLANEDA NRO. 2,01282,LOMAS DE ZAMORA N°9
2012-11-14 00:00:00.000,02960792,EAH346  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2012-11-14 00:00:00.000,02960783,XKD688  ,01005,AVELLANEDA NRO. 2,01250,MORON NRO. 11
2012-11-14 00:00:00.000,02960785,HBN187  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2012-11-14 00:00:00.000,02960788,TLA435  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-14 00:00:00.000,02239997,VHP815  ,01005,AVELLANEDA NRO. 2,01252,QUILMES NRO. 5
2012-11-14 00:00:00.000,02960772,UPU601  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-14 00:00:00.000,02960791,BLE633  ,01005,AVELLANEDA NRO. 2,01145,QUILMES NRO. 4
2012-11-14 00:00:00.000,02960782,IIU560  ,01005,AVELLANEDA NRO. 2,01206,OLIVOS NRO. 07
2012-11-14 00:00:00.000,02960780,DGM079  ,01005,AVELLANEDA NRO. 2,01238,TIGRE NRO. 4
2012-11-14 00:00:00.000,02960779,BVO806  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2012-11-14 00:00:00.000,01565014,IDU474  ,01005,AVELLANEDA NRO. 2,01136,ADROGUE NRO. 2
2012-11-14 00:00:00.000,02960776,IGF690  ,01005,AVELLANEDA NRO. 2,01280,INGENIERO MASCHWITZ
2012-11-14 00:00:00.000,02960764,HJE830  ,01005,AVELLANEDA NRO. 2,01088,SAN MARTIN NRO. 1
2012-11-14 00:00:00.000,02960790,JVF657  ,01005,AVELLANEDA NRO. 2,01171,ESCOBAR NRO. 1
2012-11-14 00:00:00.000,02960784,TPW256  ,01005,AVELLANEDA NRO. 2,01062,MERLO NRO. 1
2012-11-14 00:00:00.000,02960787,GOO502  ,01005,AVELLANEDA NRO. 2,01239,QUILMES NRO. 8
2012-11-14 00:00:00.000,02960789,EVO161  ,01005,AVELLANEDA NRO. 2,01148,LOMAS DE ZAMORA NRO. 4
2012-11-14 00:00:00.000,02960795,JAV159  ,01005,AVELLANEDA NRO. 2,02014,CAPITAL FEDERAL NRO. 14
2012-11-14 00:00:00.000,02960796,HSR247  ,01005,AVELLANEDA NRO. 2,01214,MORON NRO. 08
2012-11-14 00:00:00.000,02960786,DWK987  ,01005,AVELLANEDA NRO. 2,01144,QUILMES NRO. 3
2012-11-14 00:00:00.000,02960794,DYS057  ,01005,AVELLANEDA NRO. 2,01209,BERAZATEGUI NRO. 3
2012-11-14 00:00:00.000,02960793,UAW846  ,01005,AVELLANEDA NRO. 2,01209,BERAZATEGUI NRO. 3
2012-11-20 00:00:00.000,02960799,EHC693  ,01005,AVELLANEDA NRO. 2,02017,CAPITAL FEDERAL NRO. 17
2012-11-20 00:00:00.000,02962254,TFJ376  ,01005,AVELLANEDA NRO. 2,01107,LANUS NRO. 2
2012-11-20 00:00:00.000,02962264,DUQ865  ,01005,AVELLANEDA NRO. 2,01106,LA MATANZA NRO. 02
2012-11-20 00:00:00.000,02962258,IGF707  ,01005,AVELLANEDA NRO. 2,01243,BERAZATEGUI NRO. 4
2012-11-20 00:00:00.000,02960798,RUO621  ,01005,AVELLANEDA NRO. 2,01226,LA MATANZA NRO. 09
2012-11-20 00:00:00.000,02962256,GIZ739  ,01005,AVELLANEDA NRO. 2,02047,CAPITAL FEDERAL NRO. 47
2012-11-20 00:00:00.000,02962259,DTN506  ,01005,AVELLANEDA NRO. 2,02029,CAPITAL FEDERAL NRO. 29
2012-11-20 00:00:00.000,02962265,BNL183  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2012-11-20 00:00:00.000,02960800,XHW934  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2012-11-20 00:00:00.000,02962263,FRB236  ,01005,AVELLANEDA NRO. 2,01178,LA MATANZA NRO. 08
2012-11-20 00:00:00.000,02962262,KED099  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2012-11-20 00:00:00.000,02962261,BFV734  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2012-11-20 00:00:00.000,02962253,VQG082  ,01005,AVELLANEDA NRO. 2,01047,LANUS NRO. 1
2012-11-20 00:00:00.000,02962251,IMI333  ,01005,AVELLANEDA NRO. 2,02060,CAPITAL FEDERAL NRO. 60
2012-11-20 00:00:00.000,02962266,CBI489  ,01005,AVELLANEDA NRO. 2,02093,CAPITAL FEDERAL NRO. 93
2012-11-20 00:00:00.000,02962255,CZX091  ,01005,AVELLANEDA NRO. 2,01118,QUILMES NRO. 2
2012-11-20 00:00:00.000,02962260,BGZ833  ,01005,AVELLANEDA NRO. 2,01251,LANUS NRO. 8
2012-11-20 00:00:00.000,02962257,FZH758  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2012-11-20 00:00:00.000,02962279,EVB998  ,01005,AVELLANEDA NRO. 2,22003,SANTIAGO DEL ESTERO NRO. 1
2012-11-21 00:00:00.000,02962252,ALI971  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2012-11-21 00:00:00.000,02962281,TGF204  ,01005,AVELLANEDA NRO. 2,01134,LANUS NRO. 3
2012-11-21 00:00:00.000,02962280,ASB257  ,01005,AVELLANEDA NRO. 2,01289,QUILMES 9
2012-11-22 00:00:00.000,02962283,EZW936  ,01005,AVELLANEDA NRO. 2,01237,LOMAS DE ZAMORA NRO. 7
2012-11-22 00:00:00.000,02962284,UZS911  ,01005,AVELLANEDA NRO. 2,01264,ADROGUE NRO. 5
2012-11-22 00:00:00.000,02962289,UHL927  ,01005,AVELLANEDA NRO. 2,01189,FLORENCIO VARELA NRO. 2
2012-11-22 00:00:00.000,02962282,DBQ193  ,01005,AVELLANEDA NRO. 2,01255,LOMAS DE ZAMORA NRO. 8
2012-11-22 00:00:00.000,02962275,FRQ654  ,01005,AVELLANEDA NRO. 2,01153,LA MATANZA NRO. 05
2012-11-22 00:00:00.000,02962268,TXH847  ,01005,AVELLANEDA NRO. 2,02005,CAPITAL FEDERAL NRO. 05
2012-11-22 00:00:00.000,02962278,FXL935  ,01005,AVELLANEDA NRO. 2,01232,MORON NRO. 10
2012-11-22 00:00:00.000,02962277,HBN161  ,01005,AVELLANEDA NRO. 2,01185,ADROGUE NRO. 3
2012-11-22 00:00:00.000,02962291,CUJ998  ,01005,AVELLANEDA NRO. 2,01251,LANUS NRO. 8
2012-11-22 00:00:00.000,02962288,DFP056  ,01005,AVELLANEDA NRO. 2,01135,LANUS NRO. 4
2012-11-22 00:00:00.000,02962286,FFI212  ,01005,AVELLANEDA NRO. 2,01030,FLORENCIO VARELA NRO. 1
2012-11-22 00:00:00.000,02962290,JYG052  ,01005,AVELLANEDA NRO. 2,01047,LANUS NRO. 1
2012-11-22 00:00:00.000,02962287,CRS702  ,01005,AVELLANEDA NRO. 2,01216,QUILMES NRO. 7
2012-11-22 00:00:00.000,02962274,EVR797  ,01005,AVELLANEDA NRO. 2,01199,LANUS NRO. 6
2012-11-22 00:00:00.000,02962272,UQJ580  ,01005,AVELLANEDA NRO. 2,01165,SAN FERNANDO NRO. 2
2012-11-22 00:00:00.000,02962273,CUG985  ,01005,AVELLANEDA NRO. 2,02093,CAPITAL FEDERAL NRO. 93
2012-11-22 00:00:00.000,02962267,FJH512  ,01005,AVELLANEDA NRO. 2,01089,SAN MARTIN NRO. 2
2012-11-22 00:00:00.000,02962276,USX269  ,01005,AVELLANEDA NRO. 2,01158,TRES DE FEBRERO NRO. 3
2012-11-22 00:00:00.000,02962270,VRI052  ,01005,AVELLANEDA NRO. 2,01210,ESTEBAN ECHEVERRIA NRO. 3
2012-11-22 00:00:00.000,02962269,SBW300  ,01005,AVELLANEDA NRO. 2,01261,MARCOS PAZ
2012-11-22 00:00:00.000,02962285,FWY836  ,01005,AVELLANEDA NRO. 2,01282,LOMAS DE ZAMORA N°9
2012-11-23 00:00:00.000,02962299,JAH503  ,01005,AVELLANEDA NRO. 2,01188,LA PLATA NRO. 07
2012-11-23 00:00:00.000,02962300,HZI921  ,01005,AVELLANEDA NRO. 2,21021,SAN JUSTO
2012-11-28 00:00:00.000,03035672,JWQ721  ,01005,AVELLANEDA NRO. 2,01053,LOMAS DE ZAMORA Nro. 1
2012-11-28 00:00:00.000,03035668,SJX406  ,01005,AVELLANEDA NRO. 2,02101,02101 CAPITAL 101
2012-11-28 00:00:00.000,03035666,APC983  ,01005,AVELLANEDA NRO. 2,01001,ADROGUE NRO. 1
2012-11-28 00:00:00.000,03035659,TTW679  ,01005,AVELLANEDA NRO. 2,01173,BERAZATEGUI NRO. 2
2012-11-28 00:00:00.000,03035660,ITU102  ,01005,AVELLANEDA NRO. 2,02014,CAPITAL FEDERAL NRO. 14
2012-11-28 00:00:00.000,03035673,DGX104  ,01005,AVELLANEDA NRO. 2,01257,MORENO NRO. 3
2012-11-28 00:00:00.000,03035674,FIC072  ,01005,AVELLANEDA NRO. 2,02084,CAPITAL FEDERAL NRO. 84
2012-11-28 00:00:00.000,03035667,REN005  ,01005,AVELLANEDA NRO. 2,01289,QUILMES 9
2012-11-28 00:00:00.000,03035671,KAZ489  ,01005,AVELLANEDA NRO. 2,01145,QUILMES NRO. 4
2012-11-28 00:00:00.000,03035662,EMS384  ,01005,AVELLANEDA NRO. 2,01120,LA MATANZA NRO. 03
2012-11-28 00:00:00.000,03035655,GJA390  ,01005,AVELLANEDA NRO. 2,02040,CAPITAL FEDERAL NRO. 40
2012-11-28 00:00:00.000,03035661,JAH490  ,01005,AVELLANEDA NRO. 2,01252,QUILMES NRO. 5
2012-11-28 00:00:00.000,03035654,FQK768  ,01005,AVELLANEDA NRO. 2,01234,ADROGUE NRO. 4
2012-11-28 00:00:00.000,03035656,SGZ611  ,01005,AVELLANEDA NRO. 2,02069,CAPITAL FEDERAL NRO. 69
2012-11-28 00:00:00.000,02962271,GGZ733  ,01005,AVELLANEDA NRO. 2,01226,LA MATANZA NRO. 09
2012-11-28 00:00:00.000,02962293,VZO010  ,01005,AVELLANEDA NRO. 2,01211,QUILMES NRO. 6
2012-11-28 00:00:00.000,02962292,GNM717  ,01005,AVELLANEDA NRO. 2,01136,ADROGUE NRO. 2
2012-11-28 00:00:00.000,03035651,ENP860  ,01005,AVELLANEDA NRO. 2,01136,ADROGUE NRO. 2
2012-11-28 00:00:00.000,02962297,CJV519  ,01005,AVELLANEDA NRO. 2,01077,QUILMES NRO. 1
2012-11-28 00:00:00.000,02962296,INQ619  ,01005,AVELLANEDA NRO. 2,01153,LA MATANZA NRO. 05
2012-11-28 00:00:00.000,02962295,HWN910  ,01005,AVELLANEDA NRO. 2,01100,TRES DE FEBRERO NRO. 1
2012-11-28 00:00:00.000,02962294,CKN036  ,01005,AVELLANEDA NRO. 2,01199,LANUS NRO. 6
2012-11-28 00:00:00.000,02962298,IDU433  ,01005,AVELLANEDA NRO. 2,02085,CAPITAL FEDERAL NRO. 85
2012-11-29 00:00:00.000,03035658,DVR054  ,01005,AVELLANEDA NRO. 2,01132,PINAMAR
2012-11-05 00:00:00.000,02957589,BQW957  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2012-11-05 00:00:00.000,02957587,HTL077  ,01006,AYACUCHO,01201,MAR DEL PLATA NRO. 08
2012-11-05 00:00:00.000,02957586,FED236  ,01006,AYACUCHO,05014,CORRIENTES NRO. 4
2012-11-05 00:00:00.000,02957588,FSP508  ,01006,AYACUCHO,01007,AZUL NRO. 1
2012-11-05 00:00:00.000,02957585,TOM425  ,01006,AYACUCHO,21046,VENADO TUERTO NRO. 2
2012-11-06 00:00:00.000,02957591,HYA522  ,01006,AYACUCHO,01094,TANDIL NRO. 1
2012-11-06 00:00:00.000,02957592,CCI366  ,01006,AYACUCHO,01172,TANDIL NRO. 2
2012-11-13 00:00:00.000,02957598,CKJ373  ,01006,AYACUCHO,01201,MAR DEL PLATA NRO. 08
2012-11-14 00:00:00.000,02957594,I2957594,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2012-11-14 00:00:00.000,02957597,I2957597,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2012-11-14 00:00:00.000,29575930,I2957593,01006,AYACUCHO,02001,DIR.NAC.R.N.P.A. Y CRED.PREN.
2012-11-14 00:00:00.000,02957596,BEP103  ,01006,AYACUCHO,01228,LA PLATA NRO. 10
2012-11-15 00:00:00.000,02957601,KBC468  ,01006,AYACUCHO,01057,MAIPU
2012-11-15 00:00:00.000,02957600,URU008  ,01006,AYACUCHO,01023,CORONEL VIDAL
2012-11-15 00:00:00.000,02957609,VQZ689  ,01006,AYACUCHO,01091,MONTE
2012-11-15 00:00:00.000,02957610,SER733  ,01006,AYACUCHO,01023,CORONEL VIDAL
2012-11-15 00:00:00.000,02957602,HJP840  ,01006,AYACUCHO,01066,NECOCHEA NRO. 1
2012-11-15 00:00:00.000,02957608,BTE902  ,01006,AYACUCHO,01121,MAR DEL PLATA NRO. 03
2012-11-15 00:00:00.000,02957604,RTL745  ,01006,AYACUCHO,01170,NECOCHEA  NRO. 2
2012-11-16 00:00:00.000,02957605,STT585  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2012-11-16 00:00:00.000,02957606,AQM814  ,01006,AYACUCHO,01023,CORONEL VIDAL
2012-11-16 00:00:00.000,02957603,BRP395  ,01006,AYACUCHO,01126,MAR DEL PLATA NRO. 04
2012-11-16 00:00:00.000,02957607,RIU468  ,01006,AYACUCHO,01057,MAIPU
2012-11-21 00:00:00.000,02957620,FMX299  ,01006,AYACUCHO,16014,SAN CARLOS DE BARILOCHE NRO. 3
2012-11-21 00:00:00.000,02957616,CVX259  ,01006,AYACUCHO,01057,MAIPU
2012-11-21 00:00:00.000,02957617,FNS891  ,01006,AYACUCHO,01057,MAIPU
2012-11-21 00:00:00.000,02957613,GLX642  ,01006,AYACUCHO,01007,AZUL NRO. 1
2012-11-21 00:00:00.000,02957615,DIP894  ,01006,AYACUCHO,01280,INGENIERO MASCHWITZ
2012-11-21 00:00:00.000,02957623,ESF576  ,01006,AYACUCHO,01079,RAUCH
2012-11-21 00:00:00.000,02957622,GHA653  ,01006,AYACUCHO,01079,RAUCH
2012-11-21 00:00:00.000,02957621,CFR014  ,01006,AYACUCHO,01079,RAUCH
2012-11-21 00:00:00.000,02957618,IGR667  ,01006,AYACUCHO,01172,TANDIL NRO. 2
2012-11-21 00:00:00.000,02957619,FGW914  ,01006,AYACUCHO,01172,TANDIL NRO. 2
2012-11-21 00:00:00.000,02957614,EXV725  ,01006,AYACUCHO,01035,GENERAL MADARIAGA
2012-11-21 00:00:00.000,03089991,GMS727  ,01006,AYACUCHO,13002,MENDOZA NRO. 02
2012-11-21 00:00:00.000,02957611,DSF058  ,01006,AYACUCHO,01268,TANDIL NRO. 3
2012-11-23 00:00:00.000,02957632,BOY320  ,01006,AYACUCHO,01007,AZUL NRO. 1
2012-11-23 00:00:00.000,02957630,TEJ888  ,01006,AYACUCHO,01057,MAIPU
2012-11-23 00:00:00.000,02957627,HVA427  ,01006,AYACUCHO,01058,MAR DEL PLATA NRO. 01
2012-11-23 00:00:00.000,02957631,FKG764  ,01006,AYACUCHO,01079,RAUCH
2012-11-23 00:00:00.000,02957633,EYF009  ,01006,AYACUCHO,01079,RAUCH
2012-11-23 00:00:00.000,02957628,BGW204  ,01006,AYACUCHO,01094,TANDIL NRO. 1
2012-11-23 00:00:00.000,02957629,CUM794  ,01006,AYACUCHO,01094,TANDIL NRO. 1
2012-11-23 00:00:00.000,02957634,HOC618  ,01006,AYACUCHO,01187,JUNIN NRO. 2
2012-11-12 00:00:00.000,03050901,GGE867  ,01008,BAHIA BLANCA NRO. 1,01018,CARMEN DE PATAGONES
2012-11-12 00:00:00.000,03050905,EQE986  ,01008,BAHIA BLANCA NRO. 1,01073,PIGUE
2012-11-12 00:00:00.000,03050903,EJR466  ,01008,BAHIA BLANCA NRO. 1,01021,CORONEL PRINGLES 1
2012-11-12 00:00:00.000,03050904,DNC881  ,01008,BAHIA BLANCA NRO. 1,01097,TORNQUIST
2012-11-12 00:00:00.000,03050906,BTV345  ,01008,BAHIA BLANCA NRO. 1,19003,SAN LUIS NRO. 1
2012-11-12 00:00:00.000,03050907,EEB479  ,01008,BAHIA BLANCA NRO. 1,01015,CARHUE
2012-11-12 00:00:00.000,03050902,TLA466  ,01008,BAHIA BLANCA NRO. 1,01015,CARHUE
2012-11-13 00:00:00.000,03050914,DRZ729  ,01008,BAHIA BLANCA NRO. 1,01060,MEDANOS
2012-11-13 00:00:00.000,03050913,FHO230  ,01008,BAHIA BLANCA NRO. 1,01076,PUNTA ALTA
2012-11-13 00:00:00.000,03050917,EAY008  ,01008,BAHIA BLANCA NRO. 1,16005,RIO COLORADO
2012-11-13 00:00:00.000,03050911,ADO171  ,01008,BAHIA BLANCA NRO. 1,01018,CARMEN DE PATAGONES
2012-11-13 00:00:00.000,03050908,BTZ799  ,01008,BAHIA BLANCA NRO. 1,11006,GUATRACHE
2012-11-13 00:00:00.000,03050910,RAW450  ,01008,BAHIA BLANCA NRO. 1,01075,PUAN
2012-11-13 00:00:00.000,03050909,RID904  ,01008,BAHIA BLANCA NRO. 1,01022,CORONEL SUAREZ "A"
2012-11-13 00:00:00.000,03050915,KRR662  ,01008,BAHIA BLANCA NRO. 1,01276,ROQUE PEREZ
2012-11-13 00:00:00.000,03050912,GQS343  ,01008,BAHIA BLANCA NRO. 1,11001,GENERAL ACHA
2012-11-14 00:00:00.000,03050916,KUI131  ,01008,BAHIA BLANCA NRO. 1,01173,BERAZATEGUI NRO. 2
2012-11-14 00:00:00.000,03050918,CDM353  ,01008,BAHIA BLANCA NRO. 1,01156,MORON NRO. 04
2012-11-20 00:00:00.000,03050923,AFJ880  ,01008,BAHIA BLANCA NRO. 1,01238,TIGRE NRO. 4
2012-11-20 00:00:00.000,03050924,KRR663  ,01008,BAHIA BLANCA NRO. 1,16017,CINCO SALTOS
